group,name,value
puppies,ccefbd,3.1853912037031518
puppies,l8kw8z,16.838501157407407
puppies,cqfwfd,0.6265879629635148
puppies,k0cac1,0.49277777777777776
puppies,iqcrx3,0.6803356481481482
puppies,celqqd,61.73427083333333
puppies,ey3apx,12.519136574075178
puppies,mln0ee,1.5652662037037037
puppies,llsgsr,14.381708333332229
puppies,kwltzt,5.075351851852956
puppies,gps5wo,12.158541666666666
puppies,d2gerf,0.6342037037042556
puppies,jkx8vr,0.4708611111122149
puppies,colkkx,2.877247685185737
puppies,fzop1f,20.92289004629685
puppies,ddb40e,22.211979166666666
puppies,fmpadu,15.03469444444334
puppies,k624r2,3.856968749998896
puppies,nqj0i9,0.8536435185179666
puppies,jmq0hr,1.0426828703698185
puppies,j4trsd,1.1776203703714743
puppies,mopyzz,4.387222222222222
puppies,il1yub,12.067571759259812
puppies,k5lhf1,11.979788194444996
puppies,jkeni1,6.709380787037037
puppies,gezi3f,1.915920138888889
puppies,fsfbe3,39.81455439814815
puppies,k2n5pv,1.2441064814809295
puppies,e7emdg,11.943030092592041
puppies,f5zo20,5.010795138889441
puppies,mjgzpx,1.2534166666672186
puppies,j69ij7,0.9780694444449963
puppies,ehq8xt,13.307451388888337
puppies,lzte51,3.832025462962963
puppies,nlys8b,1.504638888888337
puppies,o9hpg3,0.7746203703709222
puppies,hnd2et,14.15462268518629
puppies,etjo1d,0.6370092592581554
puppies,fqnjo3,8.023752314815367
puppies,gejruq,43.06909953703759
puppies,kprtuu,15.519417824074626
puppies,kylck6,3.911275462963515
puppies,kkvtwz,23.607599537035934
puppies,gv4hjv,38.14289351851852
puppies,m0edkg,10.027339120369266
puppies,ksuu0s,4.7246805555566596
puppies,nq1uwc,26.021287037037588
puppies,kpf0gh,11.259274305555003
puppies,jg043h,0.4644710648142629
puppies,mk7ul7,1.3573726851851853
puppies,i1y7wo,2.25901157407297
puppies,n48le0,18.053775462963515
puppies,fzq551,19.738914351852404
puppies,jb259u,0.895565972223326
puppies,mm93iw,1.0995717592592593
puppies,fgs1ze,8.308981481481482
puppies,e3t8yw,37.69736805555445
puppies,kbsfq7,0.9658564814814815
puppies,jak06h,12.122614583334437
puppies,hjad9j,5.20390625
puppies,ijvb6a,1.2996759259259258
puppies,hyas24,6.475391203703152
puppies,fjroto,44.60496296296241
puppies,lvyokj,2.236111111111111
puppies,gxikrp,0.8231712962962963
puppies,ezc1ms,26.20190509259149
puppies,fnig10,27.235333333332783
puppies,jupgy8,0.6797870370359332
puppies,iw739n,0.6224259259248222
puppies,cp6yze,87.29597800925926
puppies,gbjlis,23.76118634259259
puppies,jy3o7p,2.4280555555555554
puppies,j23wuv,1.8661921296296295
puppies,jhv07l,5.963478009259259
puppies,jikc1j,0.8322835648142629
puppies,km4wbw,23.230221064813712
puppies,fbso7h,16.33066550925926
puppies,hf35fy,9.685652777778882
puppies,ct9p8u,60.548965277776674
