group,name,value
puppies,ccefbd,9.036423611111111
puppies,l8kw8z,17.245011574074073
puppies,cqfwfd,0.6332060185185185
puppies,k0cac1,0.5208449074074074
puppies,iqcrx3,1.778738425925926
puppies,celqqd,97.82802083333333
puppies,ey3apx,20.198275462962965
puppies,mln0ee,4.396979166666667
puppies,llsgsr,14.402268518518518
puppies,kwltzt,11.205983796296296
puppies,gps5wo,14.323460648148147
puppies,d2gerf,0.6568287037037037
puppies,jkx8vr,0.6173148148148148
puppies,colkkx,2.881400462962963
puppies,fzop1f,26.48115740740741
puppies,ddb40e,55.43537037037037
puppies,fmpadu,15.980069444444444
puppies,k624r2,8.140625
puppies,nqj0i9,0.8880324074074074
puppies,jmq0hr,1.2409027777777777
puppies,j4trsd,1.5285648148148148
puppies,mopyzz,5.237337962962963
puppies,il1yub,12.262511574074074
puppies,k5lhf1,14.070659722222222
puppies,jkeni1,10.160543981481482
puppies,gezi3f,3.622939814814815
puppies,fsfbe3,53.67261574074074
puppies,k2n5pv,1.2457175925925925
puppies,e7emdg,28.684328703703702
puppies,f5zo20,7.562453703703704
puppies,mjgzpx,1.8789930555555556
puppies,j69ij7,0.9788310185185185
puppies,ehq8xt,13.684444444444445
puppies,lzte51,3.9791203703703704
puppies,nlys8b,1.5410648148148147
puppies,o9hpg3,0.8272337962962963
puppies,hnd2et,22.468831018518518
puppies,etjo1d,0.6387037037037037
puppies,fqnjo3,8.027835648148148
puppies,gejruq,43.336099537037036
puppies,kprtuu,21.11685185185185
puppies,kylck6,4.796215277777778
puppies,kkvtwz,28.829780092592593
puppies,gv4hjv,38.38469907407407
puppies,m0edkg,30.267685185185186
puppies,ksuu0s,14.7275
puppies,nq1uwc,26.028460648148148
puppies,kpf0gh,22.525
puppies,jg043h,0.46596064814814814
puppies,mk7ul7,3.1335300925925926
puppies,i1y7wo,3.9885763888888888
puppies,n48le0,18.18181712962963
puppies,fzq551,38.401493055555555
puppies,jb259u,0.9427083333333334
puppies,mm93iw,1.129560185185185
puppies,fgs1ze,12.50775462962963
puppies,e3t8yw,38.22971064814815
puppies,kbsfq7,1.3216435185185185
puppies,jak06h,12.188298611111112
puppies,hjad9j,8.040428240740741
puppies,ijvb6a,1.3
puppies,hyas24,17.266944444444444
puppies,fjroto,51.81434027777778
puppies,lvyokj,2.733912037037037
puppies,gxikrp,1.0615625
puppies,ezc1ms,41.89019675925926
puppies,fnig10,32.41996527777778
puppies,jupgy8,0.7902314814814815
puppies,iw739n,0.6225578703703704
puppies,cp6yze,123.34096064814815
puppies,gbjlis,29.977858796296296
puppies,jy3o7p,7.755856481481482
puppies,j23wuv,2.4034722222222222
puppies,jhv07l,13.048055555555555
puppies,jikc1j,0.883449074074074
puppies,km4wbw,26.856180555555557
puppies,fbso7h,30.291342592592592
puppies,hf35fy,12.03513888888889
puppies,ct9p8u,60.71306712962963
puppies,lcgm1b,21.181273148148147
puppies,l517x0,3.7500115740740743
puppies,jyazz9,7.337314814814815
puppies,kh4a15,21.676111111111112
puppies,fonlt0,1.9115856481481481
puppies,krqhwu,19.264328703703704
puppies,i9dmk2,17.731377314814814
puppies,ilh764,1.430763888888889
puppies,ic2gt4,0.7034606481481481
puppies,jt0f0v,11.10212962962963
puppies,keh2uj,4.148645833333333
puppies,hjyvpj,15.079189814814814
puppies,cxgdc6,9.155983796296296
puppies,izqib1,1.1618287037037036
puppies,m7gtln,6.708078703703704
puppies,mrfag5,0.559849537037037
puppies,oaap6a,0.830300925925926
puppies,kl5n13,1.4533680555555555
puppies,ikbu2s,1.9681018518518518
puppies,cjri8a,29.176828703703702
puppies,kh7ga5,35.84880787037037
puppies,dqtvwe,0.6959375
puppies,frfql3,0.8455671296296297
puppies,ih7ucd,0.931875
puppies,k48cuf,10.901354166666666
puppies,idov9a,6.900844907407407
puppies,ielh2j,33.924490740740744
puppies,ga17bn,46.62391203703704
puppies,o3jlg5,1.4331712962962964
puppies,jefmuj,2.9758564814814816
puppies,m3q5ek,0.8032638888888889
puppies,jsk41v,1.6567361111111112
puppies,kaueah,4.029340277777778
puppies,f48mjt,55.295520833333335
puppies,hdes87,14.797314814814815
puppies,ir1eu3,1.4152083333333334
puppies,iy8gxn,2.0952083333333333
puppies,lowsqd,30.310208333333332
puppies,ld0j6k,11.915138888888889
puppies,n444ml,0.8554513888888889
